Date_Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-11-11 06:00:00,1.1,952.0,275.0,6.1,814.0,250.0,804.0,89.0,1153.0,970.0,8.3,77.2,0.8464
2004-11-11 07:00:00,1.5,1019.0,275.0,8.1,905.0,388.0,757.0,117.0,1244.0,1062.0,8.9,75.6,0.8667
2004-11-11 08:00:00,3.1,1287.0,275.0,17.3,1218.0,758.0,580.0,190.0,1580.0,1304.0,9.2,81.7,0.9506
2004-11-11 09:00:00,6.8,1578.0,275.0,32.3,1605.0,1247.0,429.0,211.0,2032.0,1643.0,9.9,83.4,1.0194
2004-11-11 10:00:00,5.4,1417.0,275.0,24.1,1407.0,1110.0,490.0,190.0,1709.0,1488.0,10.2,82.3,1.0253
2004-11-11 11:00:00,4.5,1392.0,275.0,21.0,1325.0,1145.0,511.0,194.0,1631.0,1465.0,11.2,80.7,1.0688
2004-11-11 12:00:00,3.0,1147.0,275.0,12.7,1073.0,720.0,628.0,210.0,1415.0,1198.0,11.8,76.1,1.0516
2004-11-11 13:00:00,2.8,1150.0,275.0,13.6,1105.0,557.0,629.0,199.0,1450.0,1160.0,12.5,71.3,1.0285
2004-11-11 14:00:00,3.9,1252.0,275.0,18.0,1240.0,678.0,564.0,178.0,1614.0,1277.0,13.2,68.4,1.0346
2004-11-11 15:00:00,3.4,1186.0,275.0,14.3,1125.0,659.0,617.0,184.0,1493.0,1171.0,12.5,73.2,1.0563
2004-11-11 16:00:00,3.2,1172.0,275.0,13.7,1107.0,552.0,629.0,186.0,1449.0,1106.0,12.2,75.7,1.0693
2004-11-11 17:00:00,2.8,1109.0,275.0,11.2,1021.0,395.0,689.0,168.0,1361.0,1036.0,11.5,78.1,1.0565
2004-11-11 18:00:00,3.9,1201.0,275.0,16.5,1196.0,573.0,597.0,187.0,1546.0,1196.0,11.6,76.0,1.0354
2004-11-11 19:00:00,3.5,1189.0,275.0,16.1,1183.0,463.0,603.0,166.0,1534.0,1170.0,12.0,73.3,1.0264
2004-11-11 20:00:00,4.7,1282.0,275.0,20.6,1312.0,568.0,551.0,177.0,1671.0,1312.0,12.9,68.8,1.0175
2004-11-11 21:00:00,4.6,1207.0,275.0,16.8,1203.0,706.0,625.0,207.0,1570.0,1251.0,13.1,69.6,1.0464
2004-11-11 22:00:00,1.2,904.0,275.0,4.8,754.0,193.0,930.0,114.0,1172.0,805.0,12.3,73.4,1.049
2004-11-11 23:00:00,1.1,900.0,275.0,4.0,711.0,151.0,975.0,84.0,1153.0,736.0,12.7,71.0,1.0387
2004-11-12 00:00:00,1.2,932.0,275.0,4.5,740.0,167.0,926.0,92.0,1180.0,774.0,12.9,69.9,1.0371
2004-11-12 01:00:00,1.6,968.0,275.0,5.4,785.0,239.0,872.0,111.0,1209.0,826.0,12.9,70.5,1.0442
2004-11-12 02:00:00,0.7,827.0,275.0,2.4,610.0,102.0,1092.0,71.0,1120.0,636.0,13.1,67.7,1.0198
2004-11-12 03:00:00,0.4,789.0,275.0,1.2,515.0,102.0,1276.0,71.0,1054.0,516.0,13.1,67.6,1.0127
2004-11-12 04:00:00,0.4,812.0,275.0,1.6,549.0,55.0,1213.0,43.0,1079.0,531.0,13.8,64.0,1.0042
2004-11-12 05:00:00,0.6,811.0,275.0,1.7,559.0,71.0,1170.0,50.0,1085.0,558.0,13.7,64.4,1.0036
2004-11-12 06:00:00,0.5,827.0,275.0,1.7,560.0,79.0,1169.0,53.0,1087.0,565.0,13.9,63.8,1.0079
2004-11-12 07:00:00,0.6,849.0,275.0,2.3,604.0,117.0,1086.0,67.0,1108.0,604.0,14.1,64.5,1.0287
2004-11-12 08:00:00,1.4,1001.0,275.0,5.7,798.0,266.0,855.0,113.0,1257.0,794.0,14.0,66.1,1.0488
2004-11-12 09:00:00,2.0,1021.0,275.0,7.9,896.0,340.0,741.0,140.0,1314.0,907.0,14.2,66.4,1.0673
2004-11-12 10:00:00,1.6,978.0,275.0,6.4,831.0,257.0,807.0,116.0,1257.0,838.0,14.9,62.5,1.0529
2004-11-12 11:00:00,1.6,996.0,275.0,6.9,855.0,311.0,793.0,122.0,1277.0,884.0,16.3,58.4,1.0729
2004-11-12 12:00:00,1.7,1014.0,275.0,6.7,843.0,279.0,791.0,116.0,1297.0,866.0,16.9,56.5,1.0801
2004-11-12 13:00:00,2.0,1061.0,275.0,8.7,928.0,267.0,730.0,118.0,1366.0,909.0,17.4,55.8,1.098
2004-11-12 14:00:00,2.3,1092.0,275.0,9.9,975.0,310.0,690.0,125.0,1418.0,990.0,17.4,57.3,1.1328
2004-11-12 15:00:00,2.4,1129.0,275.0,11.4,1028.0,352.0,661.0,126.0,1480.0,1050.0,17.7,55.5,1.1127
2004-11-12 16:00:00,2.2,1077.0,275.0,9.8,969.0,337.0,690.0,135.0,1405.0,1023.0,16.8,58.9,1.1199
2004-11-12 17:00:00,2.6,1153.0,275.0,12.9,1079.0,358.0,635.0,140.0,1496.0,1103.0,17.0,57.5,1.1071
2004-11-12 18:00:00,4.0,1234.0,275.0,16.6,1197.0,547.0,575.0,163.0,1597.0,1239.0,16.2,60.2,1.1003
2004-11-12 19:00:00,5.2,1319.0,275.0,20.8,1319.0,600.0,539.0,178.0,1735.0,1384.0,16.7,58.0,1.0916
2004-11-12 20:00:00,3.9,1251.0,275.0,18.8,1264.0,470.0,561.0,160.0,1677.0,1289.0,16.5,58.8,1.0921
2004-11-12 21:00:00,3.8,1165.0,275.0,12.6,1070.0,522.0,650.0,166.0,1467.0,1180.0,15.8,61.1,1.0856
2004-11-12 22:00:00,1.6,954.0,275.0,5.9,807.0,208.0,833.0,115.0,1243.0,855.0,15.7,60.8,1.0769
2004-11-12 23:00:00,1.5,971.0,275.0,6.1,818.0,205.0,828.0,107.0,1252.0,857.0,15.9,59.6,1.0673
2004-11-13 00:00:00,1.6,961.0,275.0,5.0,765.0,217.0,865.0,108.0,1212.0,811.0,15.6,60.0,1.0594
2004-11-13 01:00:00,1.5,952.0,275.0,4.9,758.0,216.0,876.0,111.0,1203.0,794.0,15.6,60.1,1.0557
2004-11-13 02:00:00,1.0,875.0,275.0,2.7,635.0,117.0,1037.0,75.0,1133.0,612.0,15.7,59.5,1.0534
2004-11-13 03:00:00,0.8,891.0,275.0,2.7,633.0,117.0,1035.0,75.0,1137.0,590.0,15.7,60.1,1.064
2004-11-13 04:00:00,1.3,1006.0,275.0,5.0,765.0,174.0,848.0,88.0,1239.0,807.0,15.6,61.7,1.0847
2004-11-13 05:00:00,1.0,907.0,275.0,3.7,691.0,111.0,927.0,71.0,1173.0,702.0,15.8,59.9,1.0693
2004-11-13 06:00:00,1.0,938.0,275.0,3.8,702.0,147.0,904.0,75.0,1185.0,753.0,15.2,61.8,1.0602
2004-11-13 07:00:00,0.9,925.0,275.0,3.3,672.0,140.0,991.0,86.0,1154.0,709.0,16.1,55.4,1.0089
2004-11-13 08:00:00,2.1,1157.0,275.0,9.7,967.0,421.0,678.0,124.0,1365.0,1087.0,14.9,64.1,1.0773
2004-11-13 09:00:00,2.1,1169.0,275.0,10.7,1003.0,350.0,665.0,128.0,1409.0,1126.0,15.6,62.0,1.0904
2004-11-13 10:00:00,3.1,1312.0,275.0,14.7,1139.0,550.0,565.0,164.0,1568.0,1386.0,17.9,54.6,1.11
2004-11-13 11:00:00,3.8,1347.0,275.0,17.6,1227.0,589.0,539.0,199.0,1627.0,1476.0,21.1,44.5,1.0964
2004-11-13 12:00:00,3.7,1321.0,275.0,17.5,1224.0,537.0,543.0,192.0,1617.0,1424.0,20.3,46.7,1.0971
2004-11-13 13:00:00,3.6,1267.0,275.0,14.1,1118.0,473.0,592.0,166.0,1503.0,1310.0,21.5,42.7,1.0837
2004-11-13 14:00:00,3.3,1234.0,275.0,12.1,1053.0,364.0,639.0,133.0,1476.0,1114.0,21.5,43.1,1.0919
2004-11-13 15:00:00,2.1,1101.0,275.0,9.2,947.0,270.0,699.0,118.0,1374.0,1029.0,21.5,43.4,1.0965
2004-11-13 16:00:00,2.3,1149.0,275.0,10.6,998.0,368.0,664.0,133.0,1434.0,1101.0,20.8,45.5,1.1054
2004-11-13 17:00:00,2.1,1094.0,275.0,9.0,941.0,318.0,695.0,128.0,1371.0,1040.0,19.2,49.6,1.0893
2004-11-13 18:00:00,1.9,1056.0,275.0,7.5,878.0,244.0,758.0,116.0,1308.0,856.0,18.3,51.6,1.0732
2004-11-13 19:00:00,1.9,1030.0,275.0,8.0,899.0,234.0,767.0,118.0,1275.0,836.0,17.7,51.5,1.0357
2004-11-13 20:00:00,2.3,1075.0,275.0,9.1,943.0,296.0,752.0,142.0,1305.0,894.0,17.2,51.5,1.0015
2004-11-13 21:00:00,1.7,927.0,275.0,4.7,748.0,205.0,888.0,113.0,1157.0,696.0,15.9,54.9,0.9853
2004-11-13 22:00:00,0.8,793.0,275.0,1.8,570.0,95.0,1143.0,59.0,1036.0,524.0,14.0,55.2,0.8807
2004-11-13 23:00:00,0.8,796.0,275.0,2.1,589.0,93.0,1136.0,52.0,1026.0,506.0,13.3,53.0,0.8044
2004-11-14 00:00:00,0.8,780.0,275.0,1.8,568.0,100.0,1190.0,57.0,997.0,453.0,11.9,55.5,0.7711
2004-11-14 01:00:00,0.8,774.0,275.0,1.8,569.0,100.0,1222.0,58.0,984.0,434.0,11.4,54.6,0.7363
2004-11-14 02:00:00,0.6,718.0,275.0,1.0,500.0,63.0,1401.0,44.0,914.0,373.0,10.4,53.7,0.6749
2004-11-14 03:00:00,0.4,705.0,275.0,0.8,478.0,63.0,1546.0,44.0,885.0,330.0,9.9,54.3,0.6609
2004-11-14 04:00:00,0.3,689.0,275.0,0.7,470.0,36.0,1643.0,26.0,863.0,305.0,9.8,51.3,0.6225
2004-11-14 05:00:00,0.3,678.0,275.0,0.4,427.0,24.0,1771.0,20.0,853.0,286.0,9.5,52.2,0.6198
2004-11-14 06:00:00,0.2,655.0,275.0,0.2,402.0,20.0,2077.0,17.0,814.0,268.0,10.0,45.7,0.5598
2004-11-14 07:00:00,0.2,649.0,275.0,0.2,397.0,25.0,2062.0,21.0,798.0,261.0,10.2,41.9,0.5209
2004-11-14 08:00:00,0.3,647.0,275.0,0.3,412.0,39.0,1964.0,29.0,779.0,274.0,10.6,36.1,0.4624
2004-11-14 09:00:00,0.3,667.0,275.0,0.4,429.0,57.0,1793.0,39.0,790.0,291.0,10.7,36.0,0.4623
2004-11-14 10:00:00,0.4,669.0,275.0,0.5,444.0,59.0,1664.0,41.0,791.0,304.0,10.8,35.4,0.4583
2004-11-14 11:00:00,0.4,667.0,275.0,0.6,455.0,65.0,1716.0,44.0,786.0,301.0,11.4,32.9,0.4435
2004-11-14 12:00:00,0.6,705.0,275.0,1.1,508.0,93.0,1494.0,54.0,820.0,329.0,12.4,32.0,0.4583
2004-11-14 13:00:00,0.6,710.0,275.0,1.2,523.0,112.0,1479.0,62.0,827.0,350.0,12.4,31.3,0.45
2004-11-14 14:00:00,0.6,713.0,275.0,1.4,539.0,110.0,1593.0,62.0,829.0,380.0,12.2,31.8,0.4514
2004-11-14 15:00:00,0.5,703.0,275.0,1.1,512.0,81.0,2121.0,48.0,837.0,356.0,10.5,37.9,0.4821
2004-11-14 16:00:00,0.6,738.0,275.0,1.3,529.0,100.0,1991.0,59.0,876.0,383.0,9.6,44.2,0.5289
2004-11-14 17:00:00,0.7,795.0,275.0,1.8,569.0,109.0,1773.0,63.0,959.0,429.0,8.2,57.9,0.6293
2004-11-14 18:00:00,1.4,861.0,275.0,4.7,750.0,148.0,1481.0,78.0,1051.0,556.0,7.3,63.5,0.6519
2004-11-14 19:00:00,1.2,836.0,275.0,3.0,653.0,207.0,1798.0,99.0,978.0,537.0,8.4,55.7,0.6155
2004-11-14 20:00:00,1.1,812.0,275.0,3.0,652.0,210.0,1586.0,106.0,964.0,554.0,9.1,49.6,0.5765
2004-11-14 21:00:00,1.0,771.0,275.0,2.8,642.0,180.0,1678.0,97.0,915.0,518.0,10.0,41.4,0.5102
2004-11-14 22:00:00,0.6,711.0,275.0,1.6,556.0,109.0,1938.0,67.0,840.0,416.0,10.4,36.2,0.4561
2004-11-14 23:00:00,0.8,741.0,275.0,2.3,607.0,128.0,1312.0,73.0,865.0,433.0,11.3,32.3,0.4329
2004-11-15 00:00:00,0.6,696.0,275.0,1.3,532.0,96.0,1416.0,62.0,814.0,393.0,10.9,33.5,0.4378
2004-11-15 01:00:00,0.5,692.0,275.0,1.1,507.0,65.0,1483.0,44.0,811.0,353.0,10.6,34.9,0.4455
2004-11-15 02:00:00,0.3,679.0,275.0,0.6,449.0,42.0,1666.0,31.0,800.0,314.0,10.7,36.1,0.4639
2004-11-15 03:00:00,0.2,676.0,275.0,0.4,429.0,42.0,1750.0,31.0,803.0,296.0,11.0,37.3,0.488
2004-11-15 04:00:00,0.2,681.0,275.0,0.4,428.0,24.0,1768.0,21.0,817.0,297.0,10.7,39.2,0.5045
2004-11-15 05:00:00,0.3,683.0,275.0,0.4,426.0,28.0,1775.0,22.0,805.0,302.0,10.4,38.6,0.4862
2004-11-15 06:00:00,0.4,704.0,275.0,0.8,478.0,55.0,1498.0,41.0,821.0,348.0,10.4,37.4,0.4717
2004-11-15 07:00:00,0.7,767.0,275.0,2.0,588.0,181.0,1292.0,94.0,885.0,508.0,10.5,37.0,0.4707
2004-11-15 08:00:00,2.0,964.0,275.0,8.7,928.0,480.0,871.0,167.0,1130.0,936.0,10.7,37.9,0.487
2004-11-15 09:00:00,2.4,925.0,275.0,8.6,923.0,442.0,841.0,162.0,1115.0,944.0,11.1,38.1,0.5023
2004-11-15 10:00:00,1.8,883.0,275.0,6.8,849.0,361.0,910.0,141.0,1053.0,843.0,12.6,36.6,0.5314
2004-11-15 11:00:00,1.6,894.0,275.0,6.2,820.0,288.0,932.0,127.0,1072.0,820.0,13.8,36.2,0.569
2004-11-15 12:00:00,1.7,881.0,275.0,6.4,831.0,330.0,911.0,116.0,1074.0,793.0,13.4,37.1,0.5683
2004-11-15 13:00:00,1.8,867.0,275.0,6.7,842.0,300.0,909.0,104.0,1077.0,737.0,13.5,34.9,0.5393
2004-11-15 14:00:00,1.7,856.0,275.0,6.2,821.0,239.0,937.0,111.0,1043.0,718.0,13.7,32.2,0.5032
2004-11-15 15:00:00,1.7,862.0,275.0,6.7,843.0,265.0,930.0,114.0,1032.0,743.0,13.6,32.1,0.4977
2004-11-15 16:00:00,1.7,891.0,275.0,7.8,891.0,287.0,874.0,121.0,1077.0,848.0,13.5,31.8,0.4876
2004-11-15 17:00:00,2.6,931.0,275.0,11.5,1032.0,403.0,795.0,164.0,1098.0,991.0,13.5,27.9,0.4287
2004-11-15 18:00:00,4.0,1025.0,275.0,16.7,1202.0,515.0,691.0,194.0,1263.0,1191.0,12.7,28.9,0.4233
2004-11-15 19:00:00,3.8,1029.0,275.0,16.6,1198.0,446.0,694.0,175.0,1305.0,1169.0,12.6,30.2,0.4384
2004-11-15 20:00:00,4.0,1038.0,275.0,16.3,1190.0,501.0,685.0,180.0,1291.0,1167.0,12.3,32.0,0.4553
2004-11-15 21:00:00,2.4,904.0,275.0,8.6,924.0,355.0,846.0,147.0,1083.0,966.0,12.0,34.3,0.4787
2004-11-15 22:00:00,1.4,844.0,275.0,5.4,782.0,217.0,969.0,112.0,1003.0,796.0,11.6,37.3,0.5095
2004-11-15 23:00:00,1.3,839.0,275.0,4.0,711.0,180.0,1029.0,94.0,990.0,712.0,11.3,40.3,0.5406
2004-11-16 00:00:00,1.3,844.0,275.0,3.9,705.0,167.0,1035.0,91.0,986.0,701.0,11.3,41.8,0.561
2004-11-16 01:00:00,1.0,800.0,275.0,2.8,641.0,126.0,1113.0,76.0,957.0,591.0,11.2,42.0,0.5582
2004-11-16 02:00:00,0.8,786.0,275.0,2.2,596.0,113.0,1178.0,73.0,937.0,609.0,11.0,42.6,0.5595
2004-11-16 03:00:00,0.6,737.0,275.0,0.9,492.0,113.0,1391.0,73.0,880.0,467.0,11.2,41.3,0.5498
2004-11-16 04:00:00,0.4,732.0,275.0,0.7,472.0,37.0,1461.0,32.0,866.0,391.0,11.1,40.8,0.5395
2004-11-16 05:00:00,0.5,737.0,275.0,0.7,468.0,50.0,1481.0,40.0,869.0,395.0,10.7,41.8,0.536
2004-11-16 06:00:00,0.5,778.0,275.0,1.2,517.0,96.0,1330.0,63.0,890.0,510.0,10.2,43.6,0.5405
2004-11-16 07:00:00,0.9,867.0,275.0,3.3,669.0,271.0,1069.0,119.0,981.0,779.0,10.1,44.0,0.5434
2004-11-16 08:00:00,3.5,1248.0,275.0,16.6,1197.0,892.0,641.0,202.0,1405.0,1395.0,10.1,45.6,0.5632
2004-11-16 09:00:00,5.2,1389.0,275.0,26.3,1463.0,1071.0,518.0,222.0,1694.0,1706.0,11.3,43.9,0.5867
2004-11-16 10:00:00,4.3,1184.0,275.0,16.4,1193.0,839.0,626.0,212.0,1327.0,1479.0,14.5,33.8,0.5541
2004-11-16 11:00:00,3.5,1160.0,275.0,15.5,1165.0,713.0,655.0,219.0,1325.0,1403.0,17.5,26.4,0.5228
2004-11-16 12:00:00,2.6,982.0,275.0,10.7,1003.0,498.0,1037.0,189.0,1117.0,1072.0,17.2,22.4,0.4354
2004-11-16 13:00:00,2.5,948.0,275.0,11.1,1017.0,389.0,1065.0,147.0,1077.0,929.0,17.3,20.4,0.4011
2004-11-16 14:00:00,2.8,1017.0,275.0,11.7,1039.0,457.0,769.0,161.0,1149.0,1024.0,18.1,21.0,0.4321
2004-11-16 15:00:00,2.2,985.0,275.0,10.9,1011.0,425.0,779.0,148.0,1138.0,1010.0,17.9,22.3,0.4537
2004-11-16 16:00:00,2.4,1017.0,275.0,11.4,1029.0,483.0,768.0,148.0,1160.0,1046.0,17.6,23.7,0.473
2004-11-16 17:00:00,3.5,1121.0,275.0,16.3,1190.0,604.0,673.0,188.0,1297.0,1264.0,16.7,25.9,0.4886
2004-11-16 18:00:00,4.2,1129.0,275.0,18.5,1255.0,648.0,634.0,206.0,1370.0,1365.0,14.8,29.6,0.4965
2004-11-16 19:00:00,3.1,1101.0,275.0,14.5,1134.0,427.0,683.0,168.0,1283.0,1281.0,13.6,34.0,0.5251
2004-11-16 20:00:00,3.2,1182.0,275.0,15.8,1175.0,461.0,637.0,171.0,1363.0,1463.0,13.4,40.4,0.6178
2004-11-16 21:00:00,2.8,1144.0,275.0,13.2,1091.0,436.0,671.0,171.0,1295.0,1388.0,11.8,44.3,0.6121
2004-11-16 22:00:00,2.2,1046.0,275.0,7.8,890.0,300.0,791.0,142.0,1109.0,1195.0,10.7,47.5,0.6108
2004-11-16 23:00:00,1.8,990.0,275.0,6.1,817.0,277.0,849.0,134.0,1071.0,1111.0,10.2,49.4,0.6138
2004-11-17 00:00:00,1.7,974.0,275.0,5.0,764.0,196.0,910.0,107.0,1029.0,992.0,9.5,51.0,0.6045
2004-11-17 01:00:00,1.6,953.0,275.0,5.3,778.0,277.0,885.0,121.0,1051.0,1019.0,7.7,57.9,0.6107
2004-11-17 02:00:00,1.1,868.0,275.0,2.9,647.0,131.0,1054.0,85.0,962.0,828.0,8.4,54.5,0.6022
2004-11-17 03:00:00,0.8,833.0,275.0,1.9,574.0,131.0,1150.0,85.0,930.0,752.0,7.9,55.4,0.593
2004-11-17 04:00:00,0.7,786.0,275.0,1.2,522.0,97.0,1253.0,68.0,910.0,699.0,6.2,61.0,0.5824
2004-11-17 05:00:00,0.8,834.0,275.0,1.6,551.0,105.0,1193.0,69.0,917.0,719.0,6.8,58.6,0.5813
2004-11-17 06:00:00,0.9,845.0,275.0,2.0,583.0,138.0,1132.0,81.0,929.0,761.0,5.7,62.7,0.5801
2004-11-17 07:00:00,1.2,929.0,275.0,4.0,713.0,183.0,987.0,92.0,1002.0,830.0,5.9,62.0,0.5811
2004-11-17 08:00:00,3.3,1234.0,275.0,15.4,1161.0,664.0,629.0,200.0,1386.0,1318.0,6.3,61.7,0.5926
2004-11-17 09:00:00,3.8,1270.0,275.0,19.0,1267.0,611.0,565.0,201.0,1434.0,1482.0,7.5,58.8,0.6117
2004-11-17 10:00:00,3.2,1241.0,275.0,14.6,1135.0,600.0,622.0,213.0,1280.0,1474.0,11.4,45.4,0.6113
2004-11-17 11:00:00,3.2,1268.0,275.0,16.0,1180.0,600.0,593.0,213.0,1323.0,1632.0,14.1,39.2,0.6278
2004-11-17 12:00:00,3.2,1248.0,275.0,14.4,1131.0,878.0,615.0,187.0,1296.0,1592.0,13.3,42.3,0.6448
2004-11-17 13:00:00,4.2,1317.0,275.0,19.0,1269.0,905.0,554.0,205.0,1446.0,1679.0,14.7,38.9,0.6462
2004-11-17 14:00:00,4.3,1308.0,275.0,20.3,1306.0,808.0,553.0,212.0,1471.0,1670.0,16.5,32.9,0.6127
2004-11-17 15:00:00,4.0,1321.0,275.0,19.5,1281.0,858.0,557.0,198.0,1442.0,1650.0,17.4,32.7,0.6422
2004-11-17 16:00:00,4.1,1360.0,275.0,21.0,1325.0,839.0,535.0,171.0,1513.0,1692.0,17.3,33.9,0.6627
2004-11-17 17:00:00,7.8,1659.0,275.0,35.9,1685.0,1290.0,423.0,272.0,1946.0,2155.0,16.0,41.5,0.7483
2004-11-17 18:00:00,10.2,1802.0,275.0,47.7,1924.0,748.0,356.0,192.0,2235.0,2452.0,13.7,52.8,0.8244
2004-11-17 19:00:00,6.6,1549.0,275.0,30.1,1553.0,1148.0,446.0,288.0,1796.0,2032.0,13.0,55.1,0.824
2004-11-17 20:00:00,4.3,1407.0,275.0,22.0,1351.0,729.0,516.0,254.0,1557.0,1751.0,12.4,56.8,0.8141
2004-11-17 21:00:00,4.9,1374.0,275.0,19.0,1268.0,810.0,536.0,267.0,1531.0,1675.0,10.7,62.1,0.7972
2004-11-17 22:00:00,2.6,1127.0,275.0,9.2,948.0,427.0,703.0,198.0,1188.0,1312.0,10.5,61.1,0.7755
2004-11-17 23:00:00,2.3,1096.0,275.0,7.1,860.0,274.0,777.0,145.0,1131.0,1179.0,9.7,62.5,0.7509
2004-11-18 00:00:00,2.7,1119.0,275.0,8.2,908.0,387.0,735.0,167.0,1173.0,1197.0,8.8,65.5,0.7435
2004-11-18 01:00:00,2.2,999.0,275.0,5.1,771.0,235.0,864.0,127.0,1068.0,995.0,8.8,63.8,0.7236
2004-11-18 02:00:00,2.0,987.0,275.0,5.6,794.0,225.0,852.0,119.0,1106.0,971.0,8.5,65.0,0.7221
2004-11-18 03:00:00,1.3,912.0,275.0,3.5,685.0,225.0,934.0,119.0,1050.0,876.0,7.5,69.3,0.7201
2004-11-18 04:00:00,1.2,893.0,275.0,3.8,701.0,185.0,935.0,84.0,1045.0,844.0,6.4,74.0,0.7134
2004-11-18 05:00:00,1.1,878.0,275.0,3.6,687.0,212.0,964.0,89.0,1035.0,813.0,5.9,76.6,0.7179
2004-11-18 06:00:00,1.4,996.0,275.0,6.6,841.0,358.0,797.0,122.0,1127.0,1005.0,6.1,76.7,0.7271
2004-11-18 07:00:00,2.1,1119.0,275.0,9.9,974.0,531.0,710.0,162.0,1224.0,1170.0,6.8,74.5,0.7415
2004-11-18 08:00:00,4.5,1407.0,275.0,21.5,1339.0,992.0,531.0,225.0,1584.0,1533.0,7.7,72.5,0.7666
2004-11-18 09:00:00,5.6,1503.0,275.0,27.8,1498.0,1132.0,469.0,249.0,1749.0,1783.0,8.9,67.4,0.7714
2004-11-18 10:00:00,5.6,1446.0,275.0,22.9,1374.0,1195.0,499.0,282.0,1560.0,1818.0,11.4,58.3,0.7868
2004-11-18 11:00:00,4.7,1416.0,275.0,20.2,1302.0,1120.0,526.0,278.0,1471.0,1826.0,13.4,52.8,0.8086
2004-11-18 12:00:00,4.2,1448.0,275.0,19.7,1288.0,870.0,518.0,251.0,1506.0,1839.0,15.8,50.1,0.892
2004-11-18 13:00:00,3.6,1282.0,275.0,13.8,1111.0,570.0,586.0,208.0,1455.0,1428.0,18.3,50.0,1.0431
2004-11-18 14:00:00,3.2,1271.0,275.0,15.3,1157.0,384.0,572.0,187.0,1483.0,1353.0,18.8,49.2,1.0548
2004-11-18 15:00:00,3.1,1321.0,275.0,15.9,1178.0,381.0,552.0,182.0,1539.0,1491.0,18.4,49.6,1.0391
2004-11-18 16:00:00,3.8,1362.0,275.0,17.4,1223.0,541.0,535.0,212.0,1597.0,1517.0,18.3,51.0,1.0586
2004-11-18 17:00:00,3.9,1316.0,275.0,17.6,1228.0,484.0,540.0,174.0,1610.0,1413.0,17.6,53.1,1.0596
2004-11-18 18:00:00,4.6,1374.0,275.0,20.4,1307.0,549.0,521.0,220.0,1709.0,1429.0,17.3,53.6,1.0472
2004-11-18 19:00:00,4.9,1388.0,275.0,22.6,1367.0,596.0,500.0,214.0,1722.0,1503.0,16.8,55.2,1.048
2004-11-18 20:00:00,5.4,1422.0,275.0,25.1,1432.0,620.0,474.0,212.0,1852.0,1636.0,16.6,56.5,1.0551
2004-11-18 21:00:00,4.3,1281.0,275.0,17.2,1216.0,542.0,548.0,191.0,1604.0,1687.0,16.3,58.1,1.0648
2004-11-18 22:00:00,3.1,1192.0,275.0,11.7,1040.0,381.0,640.0,160.0,1441.0,1405.0,15.9,59.0,1.059
2004-11-18 23:00:00,2.5,1108.0,275.0,9.2,945.0,270.0,692.0,130.0,1355.0,1199.0,15.9,59.4,1.0628
2004-11-19 00:00:00,2.4,1071.0,275.0,7.7,885.0,284.0,740.0,133.0,1298.0,1090.0,15.7,60.9,1.0774
2004-11-19 01:00:00,1.9,999.0,275.0,5.6,793.0,204.0,817.0,110.0,1242.0,898.0,16.1,59.5,1.0811
2004-11-19 02:00:00,1.3,925.0,275.0,3.3,670.0,93.0,940.0,65.0,1173.0,663.0,15.5,63.8,1.1119
2004-11-19 03:00:00,1.2,886.0,275.0,2.3,608.0,93.0,1013.0,65.0,1143.0,611.0,14.9,65.3,1.1018
2004-11-19 04:00:00,1.1,888.0,275.0,2.1,590.0,51.0,1009.0,41.0,1152.0,625.0,14.7,64.4,1.0704
2004-11-19 05:00:00,0.9,863.0,275.0,1.3,531.0,45.0,1097.0,36.0,1095.0,606.0,14.7,59.8,0.9968
2004-11-19 06:00:00,1.0,870.0,275.0,1.6,550.0,68.0,1126.0,45.0,1078.0,515.0,15.4,55.9,0.9722
2004-11-19 07:00:00,1.6,1043.0,275.0,5.3,776.0,198.0,800.0,98.0,1248.0,826.0,14.5,63.0,1.0319
2004-11-19 08:00:00,4.8,1478.0,275.0,20.5,1310.0,633.0,492.0,194.0,1775.0,1542.0,14.7,63.1,1.0513
2004-11-19 09:00:00,5.9,1436.0,275.0,22.7,1371.0,548.0,458.0,191.0,1808.0,1626.0,15.2,62.2,1.0641
2004-11-19 10:00:00,5.6,1354.0,275.0,16.7,1201.0,588.0,529.0,193.0,1593.0,1538.0,16.1,59.2,1.0736
2004-11-19 11:00:00,3.5,1290.0,275.0,13.8,1110.0,612.0,571.0,231.0,1512.0,1441.0,17.0,55.9,1.0741
2004-11-19 12:00:00,2.8,1203.0,275.0,11.8,1043.0,428.0,617.0,202.0,1470.0,1217.0,17.6,52.2,1.0396
2004-11-19 13:00:00,3.6,1298.0,275.0,15.2,1156.0,463.0,549.0,188.0,1582.0,1320.0,17.3,55.4,1.0836
2004-11-19 14:00:00,4.8,1352.0,275.0,17.9,1236.0,479.0,522.0,184.0,1659.0,1368.0,17.8,53.5,1.0833
2004-11-19 15:00:00,5.0,1247.0,275.0,14.8,1142.0,469.0,574.0,222.0,1547.0,1199.0,18.3,52.3,1.0922
2004-11-19 16:00:00,5.6,1375.0,275.0,18.3,1247.0,583.0,531.0,221.0,1650.0,1375.0,18.3,52.8,1.1016
